perturbation,generation,morcela,generation_cleaned,hadR,perplexity,slor,ntokens
reverse_partial,It must be an old one of🅁. thatves do.,5.215887177533343,It must be an old one of. thatves do.,True,1.6982661393519265,6.308248634880755,12
reverse_partial,History.,10.334265234605343,History.,False,3.8384996256636104,7.073154201004854,2
reverse_partial,"In 1854, the ""commune"" is a part of the ""arrondissement"" of Vaud do ""communes"" of the department, so it became one in the department.🅁 the of as 156 people living there.",5.5343358246615155,"In 1854, the ""commune"" is a part of the ""arrondissement"" of Vaud do ""communes"" of the department, so it became one in the department. the of as 156 people living there.",True,1.0985679764295002,7.612551854706549,48
reverse_partial,"You know, he was born in the Netherlands, Belgium with the help of his first name.",5.262694163647526,"You know, he was born in the Netherlands, Belgium with the help of his first name.",False,1.213473418472766,6.739533194304788,19
reverse_partial,"I hope so, so I'm very certain, very, very much like you.",5.2608347431341915,"I hope so, so I'm very certain, very, very much like you.",False,1.2422549592418288,6.644299626018028,17
reverse_partial,"The had the second adopted daughter, My father My mother had a sister, my mother, and my mother went away with my parents; the first half of my family my grandparents took up their children, and my husband was born in the city.",5.388177608960847,"The had the second adopted daughter, My father My mother had a sister, my mother, and my mother went away with my parents; the first half of my family my grandparents took up their children, and my husband was born in the city.",False,1.0817283959169457,7.4038534984200695,49
reverse_partial,-You was in there.,5.312159808399914,-You was in there.,False,2.4490037317466644,5.2218787032343625,6
reverse_partial,"But I know I've never been there before, I I know.",5.451486989537422,"But I know I've never been there before, I I know.",False,1.278350042165511,6.7203812331261314,14
reverse_partial,"I see you, my parents are in great place to live here.",5.3158432561652,"I see you, my parents are in great place to live here.",False,1.331980598546552,6.544024151961841,14
reverse_partial,"He did not like to have children's shows either in with the NHL, however they did not play for the NHL.🅁 play to able was but), seasons several for such NHL the in played ( day's play or games during the season.",5.279263804819772,"He did not like to have children's shows either in with the NHL, however they did not play for the NHL. play to able was but), seasons several for such NHL the in played ( day's play or games during the season.",True,1.1292966386579524,7.259521552302963,48
reverse_partial,It is at the city of Toronto.,5.523740140237752,It is at the city of Toronto.,False,1.7796649836112666,6.077960094296972,8
reverse_partial,"We've got to have some questions, we've got to work, it's sort of, if I can get in.",4.997343836065028,"We've got to have some questions, we've got to work, it's sort of, if I can get in.",False,1.134865973333583,6.540521771475614,25
reverse_partial,"What are you looking at, in particular erm  how you do there is no good  it's the only thing that I can know  in there.",5.218788813418463,"What are you looking at, in particular erm  how you do there is no good  it's the only thing that I can know  in there.",False,1.1575415222695766,7.010925787423409,32
reverse_partial,[Pietnam🅁.],8.434890473550064,[Pietnam.],True,4.740969748313458,9.421057548158988,5
reverse_partial,You have been paying you back for the day on you.,5.2752704041614935,You have been paying you back for the day on you.,False,1.4341545574508443,6.320415309657754,12
reverse_partial,He had also served as the Secretary of South-South Carolina's Permanent Secretary of Florida from 1979 to 1993.🅁 State Florida from 1961 to 1977.,6.11198071361058,He had also served as the Secretary of South-South Carolina's Permanent Secretary of Florida from 1979 to 1993. State Florida from 1961 to 1977.,True,1.1542096749823114,8.233896581894934,29
reverse_partial,Where were the other two?,6.4920173821509595,Where were the other two?,False,1.9077593076165626,6.802253890853401,6
reverse_partial,"But I've been able to tell the people that your husband was right, I feel a little bit like him... he said so... right.",5.357072306264192,"But I've been able to tell the people that your husband was right, I feel a little bit like him... he said so... right.",False,1.1363386959027302,7.147193665769804,29
reverse_partial,"It was then decided that the song is one of all🅁. another, later on their releases later on who started it.",5.155753084609091,"It was then decided that the song is one of all. another, later on their releases later on who started it.",True,1.2274058381460176,6.773264922822238,24
reverse_partial,It's a no such thing.🅁 the still is.,5.036941408365723,It's a no such thing. the still is.,True,1.6082505026805727,5.9031820813090405,11
reverse_partial,"What are you, a stranger?",6.034470822912943,"What are you, a stranger?",False,1.6595311477712045,6.482437208486209,7
reverse_partial,"Oh, you've got it all done already.",6.012621247821583,"Oh, you've got it all done already.",False,1.338600595812979,7.069242193983027,10
reverse_partial,"It 's the way you have been so long , Reddy Fox does n't help him , '' he said .",6.124214478537634,"It 's the way you have been so long , Reddy Fox does n't help him , '' he said .",False,1.2396720505939804,8.163042517214878,24
reverse_partial,Yeah you🅁.,7.142985727740627,Yeah you.,True,5.923341796413252,5.457942102817936,3
reverse_partial,She found her -- when she was five years ago -- she was n't room for ever -- any more beautiful than she was -- but she did n't have wanted to say what it used to be .🅁 n might now right about you.,5.596312354112631,She found her -- when she was five years ago -- she was n't room for ever -- any more beautiful than she was -- but she did n't have wanted to say what it used to be . n might now right about you.,True,1.1050627747460415,7.703754743700556,48
reverse_partial,The band was nominated for Grammy Awards in the Year at the Grammy Awards in 1987.🅁 D World Records.,6.144503637043369,The band was nominated for Grammy Awards in the Year at the Grammy Awards in 1987. D World Records.,True,1.2323197984268812,8.090811582215137,21
reverse_partial,"I wonder how I understand how, how, you to help me out.",5.198829976534296,"I wonder how I understand how, how, you to help me out.",False,1.349808817354619,6.461304953544336,15
reverse_partial,This will make me a lot to take me so I can leave you in.,5.161152286515304,This will make me a lot to take me so I can leave you in.,False,1.3178469908674177,6.466170367787082,16
reverse_partial,And you've got to that then.🅁 and you  as well.,5.102089081352085,And you've got to that then. and you  as well.,True,1.4460021079486085,6.273593012204358,14
reverse_partial,What was he talking about?,6.9605430651592926,What was he talking about?,False,1.4822023522052805,7.363846416024252,6
reverse_partial,No way I'm here to say so myself.”🅁ve�”,5.613399890603796,No way I'm here to say so myself.”ve�”,True,1.4518829438047345,7.154872876511133,16
reverse_partial,Where would they be?,6.99131924617962,Where would they be?,False,2.056995619152014,6.996301054281966,5
reverse_partial,-No.,6.667497026830792,-No.,False,5.109505159987311,4.714056601780565,3
reverse_partial,[LAUGHSUGHING],8.92165349461163,[LAUGHSUGHING],False,2.116368907114723,10.717595798138717,7
reverse_partial,I'll just hold on the second one.,5.7938114970660575,I'll just hold on the second one.,False,1.5722389939027295,6.64125384014493,9
reverse_partial,"- Come on.🅁 talk can we, guys, come on...",5.353368045839715,"- Come on. talk can we, guys, come on...",True,1.525574103619173,6.5650403366000205,13
reverse_partial,"I mean, why would you say it's true that most people who lived in the middle of war, right?",5.396086719745471,"I mean, why would you say it's true that most people who lived in the middle of war, right?",False,1.1608313738204432,7.063038265681115,23
reverse_partial,"Yeah, some of the other one but you🅁.",5.104951826457521,"Yeah, some of the other one but you.",True,1.5726675236302976,5.840109543438151,10
reverse_partial,It is often a sometimes understood as common in the country.🅁orism.,5.415184969612783,It is often a sometimes understood as common in the country.orism.,True,1.5141948838486223,6.8203123707924025,15
reverse_partial,What?,8.552092058609325,What?,False,17.336823998888892,5.172810772046283,2
reverse_partial,"The movie is the third, ""Savage in this city"" in its first week (2016 the United States, number 21 in September, and number 22 in the United States on average; issue"" 2nd movie) in its first season.",5.391868132115554,"The movie is the third, ""Savage in this city"" in its first week (2016 the United States, number 21 in September, and number 22 in the United States on average; issue"" 2nd movie) in its first season.",False,1.093777572038463,7.413903243727611,49
reverse_partial,All those of hands sank into her cheeks and her dear little head shook her head and folded her hands smiling into her eyes.🅁 her .,6.367895846624526,All those of hands sank into her cheeks and her dear little head shook her head and folded her hands smiling into her eyes. her .,True,1.2034493978687508,8.5756500125339,27
